"tconst","primaryTitle","startYear","rank","averageRating","numVotes","runtimeMinutes","directors","writers","genres","IMDbLink","Title_IMDb_Link"
"tt1473832","Bridget Jones's Baby",2016,4579,6.4,88548,123,"Sharon Maguire","Helen Fielding, Dan Mazer, Emma Thompson","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt1473832"" target=""_blank"">tt1473832</a>","<a href=""https://www.imdb.com/title/tt1473832"" target=""_blank"">Bridget Jones's Baby</a>"
"tt0265349","The Mothman Prophecies",2002,4580,6.4,87477,119,"Mark Pellington","Richard Hatem, John A. Keel","Drama, Horror, Mystery","<a href=""https://www.imdb.com/title/tt0265349"" target=""_blank"">tt0265349</a>","<a href=""https://www.imdb.com/title/tt0265349"" target=""_blank"">The Mothman Prophecies</a>"
"tt3530002","The Night Before",2015,4581,6.4,87035,101,"Jonathan Levine","Jonathan Levine, Kyle Hunter, Ariel Shaffir, Evan Goldberg","Comedy, Fantasy","<a href=""https://www.imdb.com/title/tt3530002"" target=""_blank"">tt3530002</a>","<a href=""https://www.imdb.com/title/tt3530002"" target=""_blank"">The Night Before</a>"
"tt0117333","Phenomenon",1996,4582,6.4,86788,123,"Jon Turteltaub","Gerald Di Pego","Drama, Fantasy, Romance","<a href=""https://www.imdb.com/title/tt0117333"" target=""_blank"">tt0117333</a>","<a href=""https://www.imdb.com/title/tt0117333"" target=""_blank"">Phenomenon</a>"
"tt2226597","The Mountain Between Us",2017,4583,6.4,86555,112,"Hany Abu-Assad","Chris Weitz, J. Mills Goodloe, Charles Martin","Drama, Thriller","<a href=""https://www.imdb.com/title/tt2226597"" target=""_blank"">tt2226597</a>","<a href=""https://www.imdb.com/title/tt2226597"" target=""_blank"">The Mountain Between Us</a>"
"tt2436386","Project Almanac",2015,4584,6.4,86340,106,"Dean Israelite","Jason Pagan, Andrew Deutschman","Drama, Mystery, Sci-Fi","<a href=""https://www.imdb.com/title/tt2436386"" target=""_blank"">tt2436386</a>","<a href=""https://www.imdb.com/title/tt2436386"" target=""_blank"">Project Almanac</a>"
"tt0253754","Star Trek: Nemesis",2002,4585,6.4,86198,116,"Stuart Baird","Gene Roddenberry, John Logan, Rick Berman, Brent Spiner","Action, Adventure, Sci-Fi","<a href=""https://www.imdb.com/title/tt0253754"" target=""_blank"">tt0253754</a>","<a href=""https://www.imdb.com/title/tt0253754"" target=""_blank"">Star Trek: Nemesis</a>"
"tt0173840","Final Fantasy: The Spirits Within",2001,4586,6.4,85179,106,"Hironobu Sakaguchi, Motonori Sakakibara","Hironobu Sakaguchi, Al Reinert, Jeff Vintar, Jack Fletcher, B.L. Jurgens, Ramin Mebdy","Action, Adventure, Animation","<a href=""https://www.imdb.com/title/tt0173840"" target=""_blank"">tt0173840</a>","<a href=""https://www.imdb.com/title/tt0173840"" target=""_blank"">Final Fantasy: The Spirits Within</a>"
"tt3083016","Beverly Hills Cop: Axel F",2024,4587,6.4,82561,118,"Mark Molloy","Will Beall, Tom Gormican, Kevin Etten, Danilo Bach, Daniel Petrie Jr.","Action, Comedy, Crime","<a href=""https://www.imdb.com/title/tt3083016"" target=""_blank"">tt3083016</a>","<a href=""https://www.imdb.com/title/tt3083016"" target=""_blank"">Beverly Hills Cop: Axel F</a>"
"tt0120844","Star Trek: Insurrection",1998,4588,6.4,81556,103,"Jonathan Frakes","Gene Roddenberry, Rick Berman, Michael Piller","Action, Adventure, Sci-Fi","<a href=""https://www.imdb.com/title/tt0120844"" target=""_blank"">tt0120844</a>","<a href=""https://www.imdb.com/title/tt0120844"" target=""_blank"">Star Trek: Insurrection</a>"
"tt0133952","The Siege",1998,4589,6.4,80884,116,"Edward Zwick","Lawrence Wright, Menno Meyjes, Edward Zwick","Action, Thriller","<a href=""https://www.imdb.com/title/tt0133952"" target=""_blank"">tt0133952</a>","<a href=""https://www.imdb.com/title/tt0133952"" target=""_blank"">The Siege</a>"
"tt1014763","Child 44",2015,4590,6.4,78178,137,"Daniel Espinosa","Richard Price, Tom Rob Smith","Crime, Drama, History","<a href=""https://www.imdb.com/title/tt1014763"" target=""_blank"">tt1014763</a>","<a href=""https://www.imdb.com/title/tt1014763"" target=""_blank"">Child 44</a>"
"tt2051879","Europa Report",2013,4591,6.4,77777,90,"Sebastián Cordero","Philip Gelatt","Drama, Mystery, Sci-Fi","<a href=""https://www.imdb.com/title/tt2051879"" target=""_blank"">tt2051879</a>","<a href=""https://www.imdb.com/title/tt2051879"" target=""_blank"">Europa Report</a>"
"tt0403702","Youth in Revolt",2009,4592,6.4,77397,90,"Miguel Arteta","Gustin Nash, C.D. Payne","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0403702"" target=""_blank"">tt0403702</a>","<a href=""https://www.imdb.com/title/tt0403702"" target=""_blank"">Youth in Revolt</a>"
"tt5113040","The Secret Life of Pets 2",2019,4593,6.4,74627,86,"Chris Renaud, Jonathan del Val","Brian Lynch, Ken Daurio, Cinco Paul","Adventure, Animation, Comedy","<a href=""https://www.imdb.com/title/tt5113040"" target=""_blank"">tt5113040</a>","<a href=""https://www.imdb.com/title/tt5113040"" target=""_blank"">The Secret Life of Pets 2</a>"
"tt9731534","The Night House",2020,4594,6.4,73750,107,"David Bruckner","Ben Collins, Luke Piotrowski","Horror, Mystery, Thriller","<a href=""https://www.imdb.com/title/tt9731534"" target=""_blank"">tt9731534</a>","<a href=""https://www.imdb.com/title/tt9731534"" target=""_blank"">The Night House</a>"
"tt1591479","Act of Valor",2012,4595,6.4,73143,110,"Mike McCoy, Scott Waugh","Kurt Johnstad","Action, Adventure, Thriller","<a href=""https://www.imdb.com/title/tt1591479"" target=""_blank"">tt1591479</a>","<a href=""https://www.imdb.com/title/tt1591479"" target=""_blank"">Act of Valor</a>"
"tt0099365","Darkman",1990,4596,6.4,72880,96,"Sam Raimi","Sam Raimi, Chuck Pfarrer, Ivan Raimi, Daniel Goldin, Joshua Goldin","Action, Sci-Fi, Thriller","<a href=""https://www.imdb.com/title/tt0099365"" target=""_blank"">tt0099365</a>","<a href=""https://www.imdb.com/title/tt0099365"" target=""_blank"">Darkman</a>"
"tt1291570","Solace",2015,4597,6.4,72343,101,"Afonso Poyart","Sean Bailey, Ted Griffin","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt1291570"" target=""_blank"">tt1291570</a>","<a href=""https://www.imdb.com/title/tt1291570"" target=""_blank"">Solace</a>"
"tt0970411","City of Ember",2008,4598,6.4,71701,90,"Gil Kenan","Caroline Thompson, Jeanne Duprau","Adventure, Drama, Family","<a href=""https://www.imdb.com/title/tt0970411"" target=""_blank"">tt0970411</a>","<a href=""https://www.imdb.com/title/tt0970411"" target=""_blank"">City of Ember</a>"
"tt0455538","How to Lose Friends & Alienate People",2008,4599,6.4,71599,110,"Robert B. Weide","Peter Straughan, Toby Young","Biography, Comedy, Drama","<a href=""https://www.imdb.com/title/tt0455538"" target=""_blank"">tt0455538</a>","<a href=""https://www.imdb.com/title/tt0455538"" target=""_blank"">How to Lose Friends & Alienate People</a>"
"tt0151137","The Messenger: The Story of Joan of Arc",1999,4600,6.4,71556,148,"Luc Besson","Andrew Birkin, Luc Besson","Adventure, Biography, Drama","<a href=""https://www.imdb.com/title/tt0151137"" target=""_blank"">tt0151137</a>","<a href=""https://www.imdb.com/title/tt0151137"" target=""_blank"">The Messenger: The Story of Joan of Arc</a>"
"tt2101341","Dead Man Down",2013,4601,6.4,71163,118,"Niels Arden Oplev","J.H. Wyman","Action, Adventure, Crime","<a href=""https://www.imdb.com/title/tt2101341"" target=""_blank"">tt2101341</a>","<a href=""https://www.imdb.com/title/tt2101341"" target=""_blank"">Dead Man Down</a>"
"tt2005374","The Frozen Ground",2013,4602,6.4,71037,105,"Scott Walker","Scott Walker","Biography, Crime, Drama","<a href=""https://www.imdb.com/title/tt2005374"" target=""_blank"">tt2005374</a>","<a href=""https://www.imdb.com/title/tt2005374"" target=""_blank"">The Frozen Ground</a>"
"tt0130623","Dinosaur",2000,4603,6.4,70607,82,"Eric Leighton, Ralph Zondag","John Harrison, Robert Nelson Jacobs, Walon Green, Thom Enriquez, Ralph Zondag, Shirley Pierce, Tamara Lusher","Adventure, Animation, Drama","<a href=""https://www.imdb.com/title/tt0130623"" target=""_blank"">tt0130623</a>","<a href=""https://www.imdb.com/title/tt0130623"" target=""_blank"">Dinosaur</a>"
"tt0115964","Crash",1996,4604,6.4,69996,100,"David Cronenberg","J.G. Ballard, David Cronenberg","Drama","<a href=""https://www.imdb.com/title/tt0115964"" target=""_blank"">tt0115964</a>","<a href=""https://www.imdb.com/title/tt0115964"" target=""_blank"">Crash</a>"
"tt3155298","Luther: The Fallen Sun",2023,4605,6.4,69753,129,"Jamie Payne","Neil Cross","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt3155298"" target=""_blank"">tt3155298</a>","<a href=""https://www.imdb.com/title/tt3155298"" target=""_blank"">Luther: The Fallen Sun</a>"
"tt3647498","Blood Father",2016,4606,6.4,69663,88,"Jean-François Richet","Peter Craig, Andrea Berloff","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt3647498"" target=""_blank"">tt3647498</a>","<a href=""https://www.imdb.com/title/tt3647498"" target=""_blank"">Blood Father</a>"
"tt0264395","Basic",2003,4607,6.4,68340,98,"John McTiernan","James Vanderbilt","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt0264395"" target=""_blank"">tt0264395</a>","<a href=""https://www.imdb.com/title/tt0264395"" target=""_blank"">Basic</a>"
"tt0111686","New Nightmare",1994,4608,6.4,67355,112,"Wes Craven","Wes Craven","Fantasy, Horror, Mystery","<a href=""https://www.imdb.com/title/tt0111686"" target=""_blank"">tt0111686</a>","<a href=""https://www.imdb.com/title/tt0111686"" target=""_blank"">New Nightmare</a>"
"tt0144214","The General's Daughter",1999,4609,6.4,66465,116,"Simon West","Nelson DeMille, Christopher Bertolini, William Goldman","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt0144214"" target=""_blank"">tt0144214</a>","<a href=""https://www.imdb.com/title/tt0144214"" target=""_blank"">The General's Daughter</a>"
"tt1588334","Jeff, Who Lives at Home",2011,4610,6.4,66097,83,"Jay Duplass, Mark Duplass","Jay Duplass, Mark Duplass","Comedy, Drama","<a href=""https://www.imdb.com/title/tt1588334"" target=""_blank"">tt1588334</a>","<a href=""https://www.imdb.com/title/tt1588334"" target=""_blank"">Jeff, Who Lives at Home</a>"
"tt0098627","Weekend at Bernie's",1989,4611,6.4,66051,97,"Ted Kotcheff","Robert Klane","Adventure, Comedy, Crime","<a href=""https://www.imdb.com/title/tt0098627"" target=""_blank"">tt0098627</a>","<a href=""https://www.imdb.com/title/tt0098627"" target=""_blank"">Weekend at Bernie's</a>"
"tt10752004","Love Hard",2021,4612,6.3,65893,104,"Hernán Jiménez","Daniel Mackey, Rebecca Ewing","Comedy, Romance","<a href=""https://www.imdb.com/title/tt10752004"" target=""_blank"">tt10752004</a>","<a href=""https://www.imdb.com/title/tt10752004"" target=""_blank"">Love Hard</a>"
"tt1438254","Charlie St. Cloud",2010,4613,6.4,65805,99,"Burr Steers","Craig Pearce, Lewis Colick, Ben Sherwood","Drama, Fantasy, Romance","<a href=""https://www.imdb.com/title/tt1438254"" target=""_blank"">tt1438254</a>","<a href=""https://www.imdb.com/title/tt1438254"" target=""_blank"">Charlie St. Cloud</a>"
"tt1567437","The Voices",2014,4614,6.3,65524,103,"Marjane Satrapi","Michael R. Perry","Comedy, Crime, Horror","<a href=""https://www.imdb.com/title/tt1567437"" target=""_blank"">tt1567437</a>","<a href=""https://www.imdb.com/title/tt1567437"" target=""_blank"">The Voices</a>"
"tt0261983","Session 9",2001,4615,6.4,65352,97,"Brad Anderson","Brad Anderson, Stephen Gevedon","Drama, Horror, Mystery","<a href=""https://www.imdb.com/title/tt0261983"" target=""_blank"">tt0261983</a>","<a href=""https://www.imdb.com/title/tt0261983"" target=""_blank"">Session 9</a>"
"tt0091541","The Money Pit",1986,4616,6.4,65237,91,"Richard Benjamin","David Giler","Comedy","<a href=""https://www.imdb.com/title/tt0091541"" target=""_blank"">tt0091541</a>","<a href=""https://www.imdb.com/title/tt0091541"" target=""_blank"">The Money Pit</a>"
"tt5592248","The Beguiled",2017,4617,6.3,64963,93,"Sofia Coppola","Sofia Coppola, Thomas Cullinan, Albert Maltz, Irene Kamp","Drama, History, Thriller","<a href=""https://www.imdb.com/title/tt5592248"" target=""_blank"">tt5592248</a>","<a href=""https://www.imdb.com/title/tt5592248"" target=""_blank"">The Beguiled</a>"
"tt0097659","Kickboxer",1989,4618,6.4,64322,97,"Mark DiSalle, David Worth","Mark DiSalle, Jean-Claude Van Damme, Glenn A. Bruce","Action, Sport, Thriller","<a href=""https://www.imdb.com/title/tt0097659"" target=""_blank"">tt0097659</a>","<a href=""https://www.imdb.com/title/tt0097659"" target=""_blank"">Kickboxer</a>"
"tt2091935","Mr. Right",2015,4619,6.3,64169,95,"Paco Cabezas","Max Landis","Action, Comedy, Crime","<a href=""https://www.imdb.com/title/tt2091935"" target=""_blank"">tt2091935</a>","<a href=""https://www.imdb.com/title/tt2091935"" target=""_blank"">Mr. Right</a>"
"tt1661382","Grudge Match",2013,4620,6.4,64042,113,"Peter Segal","Tim Kelleher, Rodney Rothman","Comedy, Drama, Sport","<a href=""https://www.imdb.com/title/tt1661382"" target=""_blank"">tt1661382</a>","<a href=""https://www.imdb.com/title/tt1661382"" target=""_blank"">Grudge Match</a>"
"tt4853102","Batman: The Killing Joke",2016,4621,6.4,63861,76,"Sam Liu","Brian Azzarello, Brian Bolland, Bob Kane, Bill Finger, Alan Moore","Action, Animation, Crime","<a href=""https://www.imdb.com/title/tt4853102"" target=""_blank"">tt4853102</a>","<a href=""https://www.imdb.com/title/tt4853102"" target=""_blank"">Batman: The Killing Joke</a>"
"tt6217306","Apostle",2018,4622,6.3,63369,130,"Gareth Evans","Gareth Evans","Drama, Fantasy, Horror","<a href=""https://www.imdb.com/title/tt6217306"" target=""_blank"">tt6217306</a>","<a href=""https://www.imdb.com/title/tt6217306"" target=""_blank"">Apostle</a>"
"tt3758542","Ferrari",2023,4623,6.4,63206,130,"Michael Mann","Troy Kennedy Martin, Brock Yates","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt3758542"" target=""_blank"">tt3758542</a>","<a href=""https://www.imdb.com/title/tt3758542"" target=""_blank"">Ferrari</a>"
"tt0111742","Wolf",1994,4624,6.3,62745,125,"Mike Nichols","Jim Harrison, Wesley Strick","Drama, Horror, Romance","<a href=""https://www.imdb.com/title/tt0111742"" target=""_blank"">tt0111742</a>","<a href=""https://www.imdb.com/title/tt0111742"" target=""_blank"">Wolf</a>"
"tt0116830","Last Man Standing",1996,4625,6.4,62573,101,"Walter Hill","Ryûzô Kikushima, Akira Kurosawa, Walter Hill","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt0116830"" target=""_blank"">tt0116830</a>","<a href=""https://www.imdb.com/title/tt0116830"" target=""_blank"">Last Man Standing</a>"
"tt0108333","The Three Musketeers",1993,4626,6.4,62061,105,"Stephen Herek","Alexandre Dumas, David Loughery","Action, Adventure, Romance","<a href=""https://www.imdb.com/title/tt0108333"" target=""_blank"">tt0108333</a>","<a href=""https://www.imdb.com/title/tt0108333"" target=""_blank"">The Three Musketeers</a>"
"tt1850397","The Loft",2014,4627,6.3,61919,108,"Erik Van Looy","Bart De Pauw, Wesley Strick","Mystery, Romance, Thriller","<a href=""https://www.imdb.com/title/tt1850397"" target=""_blank"">tt1850397</a>","<a href=""https://www.imdb.com/title/tt1850397"" target=""_blank"">The Loft</a>"
"tt2361317","Live by Night",2016,4628,6.4,61266,129,"Ben Affleck","Ben Affleck, Dennis Lehane","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt2361317"" target=""_blank"">tt2361317</a>","<a href=""https://www.imdb.com/title/tt2361317"" target=""_blank"">Live by Night</a>"
"tt0109836","Frankenstein",1994,4629,6.3,61193,123,"Kenneth Branagh","Mary Shelley, Steph Lady, Frank Darabont","Drama, Horror, Romance","<a href=""https://www.imdb.com/title/tt0109836"" target=""_blank"">tt0109836</a>","<a href=""https://www.imdb.com/title/tt0109836"" target=""_blank"">Frankenstein</a>"
"tt4463894","Shaft",2019,4630,6.4,60906,111,"Tim Story","Ernest Tidyman, Kenya Barris, Alex Barnow","Action, Comedy, Crime","<a href=""https://www.imdb.com/title/tt4463894"" target=""_blank"">tt4463894</a>","<a href=""https://www.imdb.com/title/tt4463894"" target=""_blank"">Shaft</a>"
"tt0125022","Heartbreakers",2001,4631,6.3,60620,123,"David Mirkin","Robert Dunn, Paul Guay, Stephen Mazur","Comedy, Crime, Romance","<a href=""https://www.imdb.com/title/tt0125022"" target=""_blank"">tt0125022</a>","<a href=""https://www.imdb.com/title/tt0125022"" target=""_blank"">Heartbreakers</a>"
"tt1322312","Going the Distance",2010,4632,6.3,60588,102,"Nanette Burstein","Geoff LaTulippe","Comedy, Romance","<a href=""https://www.imdb.com/title/tt1322312"" target=""_blank"">tt1322312</a>","<a href=""https://www.imdb.com/title/tt1322312"" target=""_blank"">Going the Distance</a>"
"tt0228750","Proof of Life",2000,4633,6.3,60163,135,"Taylor Hackford","Tony Gilroy, William Prochnau, Thomas Hargrove","Action, Drama, Thriller","<a href=""https://www.imdb.com/title/tt0228750"" target=""_blank"">tt0228750</a>","<a href=""https://www.imdb.com/title/tt0228750"" target=""_blank"">Proof of Life</a>"
"tt6738136","Revenge",2017,4634,6.4,59884,108,"Coralie Fargeat","Coralie Fargeat","Action, Drama, Horror","<a href=""https://www.imdb.com/title/tt6738136"" target=""_blank"">tt6738136</a>","<a href=""https://www.imdb.com/title/tt6738136"" target=""_blank"">Revenge</a>"
"tt11152168","IF",2024,4635,6.4,59699,104,"John Krasinski","John Krasinski","Animation, Comedy, Drama","<a href=""https://www.imdb.com/title/tt11152168"" target=""_blank"">tt11152168</a>","<a href=""https://www.imdb.com/title/tt11152168"" target=""_blank"">IF</a>"
"tt1783232","Conquest 1453",2012,4636,6.4,59601,162,"Faruk Aksoy","Melih Esat Acil, Atilla Engin, Irfan Saruhan","Action, Drama, History","<a href=""https://www.imdb.com/title/tt1783232"" target=""_blank"">tt1783232</a>","<a href=""https://www.imdb.com/title/tt1783232"" target=""_blank"">Conquest 1453</a>"
"tt0402910","Chaos",2005,4637,6.4,59583,106,"Tony Giglio","Tony Giglio","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt0402910"" target=""_blank"">tt0402910</a>","<a href=""https://www.imdb.com/title/tt0402910"" target=""_blank"">Chaos</a>"
"tt0110366","The Little Rascals",1994,4638,6.3,59456,82,"Penelope Spheeris","Penelope Spheeris, Robert Wolterstorff, Mike Scott, Paul Guay, Stephen Mazur","Comedy, Family, Romance","<a href=""https://www.imdb.com/title/tt0110366"" target=""_blank"">tt0110366</a>","<a href=""https://www.imdb.com/title/tt0110366"" target=""_blank"">The Little Rascals</a>"
"tt1800741","Step Up Revolution",2012,4639,6.4,59250,99,"Scott Speer","Amanda Brody, Duane Adler","Drama, Music, Romance","<a href=""https://www.imdb.com/title/tt1800741"" target=""_blank"">tt1800741</a>","<a href=""https://www.imdb.com/title/tt1800741"" target=""_blank"">Step Up Revolution</a>"
"tt0260866","Don't Say a Word",2001,4640,6.3,59167,113,"Gary Fleder","Andrew Klavan, Anthony Peckham, Patrick Smith Kelly","Drama, Mystery, Thriller","<a href=""https://www.imdb.com/title/tt0260866"" target=""_blank"">tt0260866</a>","<a href=""https://www.imdb.com/title/tt0260866"" target=""_blank"">Don't Say a Word</a>"
"tt0095294","Hellbound: Hellraiser II",1988,4641,6.4,58919,97,"Tony Randel","Peter Atkins, Clive Barker","Horror, Thriller","<a href=""https://www.imdb.com/title/tt0095294"" target=""_blank"">tt0095294</a>","<a href=""https://www.imdb.com/title/tt0095294"" target=""_blank"">Hellbound: Hellraiser II</a>"
"tt1691916","Before I Fall",2017,4642,6.4,58908,98,"Ry Russo-Young","Maria Maggenti, Lauren Oliver","Drama, Fantasy, Mystery","<a href=""https://www.imdb.com/title/tt1691916"" target=""_blank"">tt1691916</a>","<a href=""https://www.imdb.com/title/tt1691916"" target=""_blank"">Before I Fall</a>"
"tt1389096","Stand Up Guys",2012,4643,6.4,58873,95,"Fisher Stevens","Noah Haidle","Comedy, Crime, Thriller","<a href=""https://www.imdb.com/title/tt1389096"" target=""_blank"">tt1389096</a>","<a href=""https://www.imdb.com/title/tt1389096"" target=""_blank"">Stand Up Guys</a>"
"tt0997152","The Experiment",2010,4644,6.4,58722,96,"Paul T. Scheuring","Paul T. Scheuring, Mario Giordano, Christoph Darnstädt, Don Bohlinger, Oliver Hirschbiegel","Drama, Thriller","<a href=""https://www.imdb.com/title/tt0997152"" target=""_blank"">tt0997152</a>","<a href=""https://www.imdb.com/title/tt0997152"" target=""_blank"">The Experiment</a>"
"tt4595186","Luckiest Girl Alive",2022,4645,6.4,58623,113,"Mike Barker","Jessica Knoll","Drama, Mystery, Thriller","<a href=""https://www.imdb.com/title/tt4595186"" target=""_blank"">tt4595186</a>","<a href=""https://www.imdb.com/title/tt4595186"" target=""_blank"">Luckiest Girl Alive</a>"
"tt1727776","Scouts Guide to the Zombie Apocalypse",2015,4646,6.3,58361,93,"Christopher Landon","Carrie Lee Wilson, Emi Mochizuki, Christopher Landon, Lona Williams","Action, Comedy, Horror","<a href=""https://www.imdb.com/title/tt1727776"" target=""_blank"">tt1727776</a>","<a href=""https://www.imdb.com/title/tt1727776"" target=""_blank"">Scouts Guide to the Zombie Apocalypse</a>"
"tt2328900","Mary Queen of Scots",2018,4647,6.3,57895,124,"Josie Rourke","Beau Willimon, John Guy","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt2328900"" target=""_blank"">tt2328900</a>","<a href=""https://www.imdb.com/title/tt2328900"" target=""_blank"">Mary Queen of Scots</a>"
"tt3922818","The Space Between Us",2017,4648,6.4,57771,120,"Peter Chelsom","Allan Loeb, Stewart Schill, Richard Barton Lewis","Drama, Romance, Sci-Fi","<a href=""https://www.imdb.com/title/tt3922818"" target=""_blank"">tt3922818</a>","<a href=""https://www.imdb.com/title/tt3922818"" target=""_blank"">The Space Between Us</a>"
"tt12004038","Watcher",2022,4649,6.3,57527,96,"Chloe Okuno","Zack Ford, Chloe Okuno","Drama, Horror, Mystery","<a href=""https://www.imdb.com/title/tt12004038"" target=""_blank"">tt12004038</a>","<a href=""https://www.imdb.com/title/tt12004038"" target=""_blank"">Watcher</a>"
"tt0810922","Take Me Home Tonight",2011,4650,6.3,56990,97,"Michael Dowse","Jackie Filgo, Jeff Filgo, Topher Grace, Gordon Kaywin","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0810922"" target=""_blank"">tt0810922</a>","<a href=""https://www.imdb.com/title/tt0810922"" target=""_blank"">Take Me Home Tonight</a>"
"tt0251114","Hart's War",2002,4651,6.4,56772,125,"Gregory Hoblit","John Katzenbach, Billy Ray, Terry George","Drama, War","<a href=""https://www.imdb.com/title/tt0251114"" target=""_blank"">tt0251114</a>","<a href=""https://www.imdb.com/title/tt0251114"" target=""_blank"">Hart's War</a>"
"tt5865326","The Laundromat",2019,4652,6.3,56458,96,"Steven Soderbergh","Jake Bernstein, Scott Z. Burns","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt5865326"" target=""_blank"">tt5865326</a>","<a href=""https://www.imdb.com/title/tt5865326"" target=""_blank"">The Laundromat</a>"
"tt0403358","Night Watch",2004,4653,6.4,56308,114,"Timur Bekmambetov","Timur Bekmambetov, Laeta Kalogridis, Sergey Lukyanenko","Action, Fantasy, Horror","<a href=""https://www.imdb.com/title/tt0403358"" target=""_blank"">tt0403358</a>","<a href=""https://www.imdb.com/title/tt0403358"" target=""_blank"">Night Watch</a>"
"tt0120032","Romy and Michele's High School Reunion",1997,4654,6.4,56263,92,"David Mirkin","Robin Schiff","Comedy","<a href=""https://www.imdb.com/title/tt0120032"" target=""_blank"">tt0120032</a>","<a href=""https://www.imdb.com/title/tt0120032"" target=""_blank"">Romy and Michele's High School Reunion</a>"
"tt7139936","A Rainy Day in New York",2019,4655,6.4,56157,92,"Woody Allen","Woody Allen","Comedy, Romance","<a href=""https://www.imdb.com/title/tt7139936"" target=""_blank"">tt7139936</a>","<a href=""https://www.imdb.com/title/tt7139936"" target=""_blank"">A Rainy Day in New York</a>"
"tt1791682","While We're Young",2014,4656,6.3,54964,97,"Noah Baumbach","Noah Baumbach, Henrik Ibsen, Wallace Shawn","Comedy, Drama, Mystery","<a href=""https://www.imdb.com/title/tt1791682"" target=""_blank"">tt1791682</a>","<a href=""https://www.imdb.com/title/tt1791682"" target=""_blank"">While We're Young</a>"
"tt13327038","Do Revenge",2022,4657,6.3,54649,118,"Jennifer Kaytin Robinson","Celeste Ballard, Jennifer Kaytin Robinson","Comedy, Romance","<a href=""https://www.imdb.com/title/tt13327038"" target=""_blank"">tt13327038</a>","<a href=""https://www.imdb.com/title/tt13327038"" target=""_blank"">Do Revenge</a>"
"tt16431870","The Family Plan",2023,4658,6.3,54183,118,"Simon Cellan Jones","David Coggeshall","Action, Comedy","<a href=""https://www.imdb.com/title/tt16431870"" target=""_blank"">tt16431870</a>","<a href=""https://www.imdb.com/title/tt16431870"" target=""_blank"">The Family Plan</a>"
"tt1172994","The House of the Devil",2009,4659,6.3,54082,95,"Ti West","Ti West","Horror, Mystery","<a href=""https://www.imdb.com/title/tt1172994"" target=""_blank"">tt1172994</a>","<a href=""https://www.imdb.com/title/tt1172994"" target=""_blank"">The House of the Devil</a>"
"tt1741273","Secret in Their Eyes",2015,4660,6.3,53811,111,"Billy Ray","Billy Ray, Juan José Campanella, Eduardo Sacheri","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt1741273"" target=""_blank"">tt1741273</a>","<a href=""https://www.imdb.com/title/tt1741273"" target=""_blank"">Secret in Their Eyes</a>"
"tt2368619","The Take",2016,4661,6.3,53264,92,"James Watkins","Andrew Baldwin, James Watkins","Action, Adventure, Crime","<a href=""https://www.imdb.com/title/tt2368619"" target=""_blank"">tt2368619</a>","<a href=""https://www.imdb.com/title/tt2368619"" target=""_blank"">The Take</a>"
"tt4158096","Free Fire",2016,4662,6.3,52358,91,"Ben Wheatley","Amy Jump, Ben Wheatley","Action, Comedy, Crime","<a href=""https://www.imdb.com/title/tt4158096"" target=""_blank"">tt4158096</a>","<a href=""https://www.imdb.com/title/tt4158096"" target=""_blank"">Free Fire</a>"
"tt10620868","#Alive",2020,4663,6.3,52110,98,"Il Cho","Il Cho, Matt Naylor","Action, Drama, Horror","<a href=""https://www.imdb.com/title/tt10620868"" target=""_blank"">tt10620868</a>","<a href=""https://www.imdb.com/title/tt10620868"" target=""_blank"">#Alive</a>"
"tt0227984","Formula 51",2001,4664,6.3,51956,93,"Ronny Yu","Stel Pavlou","Action, Comedy, Crime","<a href=""https://www.imdb.com/title/tt0227984"" target=""_blank"">tt0227984</a>","<a href=""https://www.imdb.com/title/tt0227984"" target=""_blank"">Formula 51</a>"
"tt27911000","Terrifier 3",2024,4665,6.3,51767,125,"Damien Leone","Damien Leone","Horror","<a href=""https://www.imdb.com/title/tt27911000"" target=""_blank"">tt27911000</a>","<a href=""https://www.imdb.com/title/tt27911000"" target=""_blank"">Terrifier 3</a>"
"tt1205535","The Rebound",2009,4666,6.3,51397,95,"Bart Freundlich","Bart Freundlich","Comedy, Romance","<a href=""https://www.imdb.com/title/tt1205535"" target=""_blank"">tt1205535</a>","<a href=""https://www.imdb.com/title/tt1205535"" target=""_blank"">The Rebound</a>"
