names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
The Siege,12/26/1998 ,63.0,"Drama, Action, Thriller, Crime","The secret US abduction of a suspected terrorist from his Middle East homeland leads to a wave of terrorist attacks in New York.  An FBI senior agent and his team attempt to locate and decommission the enemy cells, but must also deal with an Army General gone rogue and a female CIA agent of uncertain loyalties.","Denzel Washington, Anthony 'Hub' Hubbard, Annette Bening, Elise Kraft / Sharon Bridger, Bruce Willis, Major-General William Devereaux, Tony Shalhoub, Agent Frank Haddad, Sami Bouajila, Samir Nazhde, Aasif Mandvi, Khalil Saleh, Mark Valley, FBI Agent Mike Johanssen, Jack Gwaltney, Fred Darius, David Proval, Danny Sussman",The Siege, Released, English,70000000.0,116625798.0,AU
The Salvation,10/10/2014 ,64.0,"Drama, Western","In 1870s America, a peaceful American settler kills his family's murderer which unleashes the fury of a notorious gang leader. His cowardly fellow townspeople then betray him, forcing him to hunt down the outlaws alone.","Mads Mikkelsen, Jon Jensen, Eva Green, Madelaine, Jeffrey Dean Morgan, Henry Delarue, Eric Cantona, Corsican, Mikael Persbrandt, Peter Jensen, Douglas Henshall, Sheriff Mallick, Michael Raymond-James, Paul Delarue, Jonathan Pryce, Mayor Nathan Keane, Nanna Øland Fabricius, Marie Jensen",The Salvation, Released, Danish,14000000.0,2947737.0,AU
The Land Before Time IX: Journey to Big Water,12/17/2002 ,63.0,"Animation, Adventure, Family","When heavy rains create a mysterious ""new water"", Littlefoot sets off to explore the Great Valley and quickly becomes friends with Mo, a fun-loving dolphin-like creature, who has been isolated from his pod by the weather. When Littlefoot and friends get separated from their parents because of an Earthshake, they help Mo get back home to the Big Water, while avoiding a hungry ""Sharptooth Swimmer"".","John Ingle, Narrator / Cera's Dad (voice), Kenneth Mars, Grandpa (voice), Miriam Flynn, Diplodocus Mom / Grandma (voice), Thomas Dekker, Littlefoot (voice), Anndi McAfee, Cera (voice), Aria Noelle Curzon, Ducky (voice), Rob Paulsen, Spike / Mo (voice), Tress MacNeille, Ducky's Mom / Petrie's Mom (voice), Jeff Bennett, Petrie (voice)",The Land Before Time IX: Journey to Big Water, Released, English,131400000.0,262387752.0,US
Jackie Chan: My Story,07/17/1998 ,63.0,Documentary,"Jackie Chan is one of the world's biggest action stars, famed for his wacky sense of humor, remarkable martial arts techniques, and willingness to perform incredible stunts without the use of doubles -- or a net. This video takes a personal look at Chan as he works on screen projects in Hollywood and Beijing and candidly discusses his life and work.","Jackie Chan, Himself, Sylvester Stallone, Himself, Sammo Hung, Himself, Yuen Biao, Himself, Bruce Lee, Himself (archive footage) (uncredited), Michelle Yeoh, Herself, Quentin Tarantino, Himself, John Woo, Himself, Whoopi Goldberg, Herself", 成龍的傳奇, Released, English,90000000.0,433079565.6,US
Appointment with Death,04/15/1988 ,61.0,"Thriller, Crime, Mystery, Drama","Emily Boynton, the stepmother to three children, blackmails the family lawyer into destroying a second will of her late husband that would have freed the children from her dominating influence. She takes herself, the children, and her daughter-in-law on holiday to Europe and the Holy Land. At a dig, Emily is found dead and Hercule Poirot investigates.","Peter Ustinov, Hercule Poirot, Lauren Bacall, Lady Westholme, Carrie Fisher, Nadine Boynton, John Gielgud, Colonel Carbury, Piper Laurie, Emily Boynton, Hayley Mills, Miss Quinton, Jenny Seagrove, Dr. Sarah King, David Soul, Jefferson Cope, Nicholas Guest, Lennox Boynton",Appointment with Death, Released, English,7000000.0,960040.0,US
Cave,09/02/2016 ,43.0,"Adventure, Thriller","A group of former military elites set out to explore an uncharted abyss, not knowing their worst nightmare is waiting for them deep beneath the ground.","Heidi Toini, Charlie, Mads Sjøgård Pettersen, Adrian, Benjamin Helstad, Viktor, Ingar Helge Gimle, Erlend",Cave, Released, Norwegian,112300000.0,615996146.8,NO
The Wedding Planner,03/29/2001 ,59.0,"Comedy, Romance","San Francisco's premiere wedding planner, Mary Fiore is rescued from an accident by the man of her dreams, paediatrician Steve Edison, only to find he is the fiancé of her latest client. As Mary continues making the wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction.","Jennifer Lopez, Mary Fiore, Matthew McConaughey, Steve Edison, Justin Chambers, Massimo, Joanna Gleason, Mrs. Donolly, Lou Myers, Burt Weinberg, Kathy Najimy, Geri, Charles Kimbrough, Mr. Donolly, Judy Greer, Penny, Bridgette Wilson-Sampras, Fran Donolly",The Wedding Planner, Released, English,28000000.0,94728529.0,AU
Tom and Jerry: Shiver Me Whiskers,08/21/2006 ,69.0,"Family, Animation, Comedy","Dueling cat-and-mouse team Tom and Jerry hit the high seas on a hunt for buried treasure in this pirate adventure. The tale begins when crew member Tom sets sail with an infamous pirate and finds a treasure map along with stowaway Jerry. The furry swashbucklers race to a deserted island where X marks the spot, but along with battling each other, they must outwit ruthless buccaneers, angry monkeys and a giant octopus to strike it rich.","William Hanna, Tom / Jerry (voice) (archive sound), Mark Hamill, The Skull (voice), Kathy Najimy, Blue Parrot Betty (voice), Charles Nelson Reilly, Red Parrot Stan (voice), Kevin Michael Richardson, Red Pirate Ron / Blue Pirate Bob / Purple Parrot (voice), Wallace Shawn, Barnacle Paul (voice)",Tom and Jerry: Shiver Me Whiskers, Released, English,122900000.0,587489065.0,US
Children of the Living Dead,06/11/2001 ,34.0,Horror,"Starting a new life in a quiet Pennsylvania town, Matthew Michaels only thought is to turn an old farm property into a profitable car dealership. He soon discovers that beneath the gentle surface, this small town is anything but calm and peaceful.  Firstly, he learns that his new property is located on the site of a graveyard, which all the townsfolk regard as an evil place that must never be visited.  He then discovers that years earlier the town had suffered an infestation of the living dead ...zombies who prey on human flesh. One zombie, the infamous Abbot Hayes, escaped destruction.  As the construction team begin degging, they unleash the thing the townsfolk fear the most, the wrath of Abbot Hayes and the awakening of ... The Children of the Living Dead.","Tom Savini, Deputy Hughs, Damien Luvara, Matthew Micheals, Jamie McCoy, Laurie Danesi, Sam Nicotero, Dusty, Heidi Hinzman, Candy Danesi, Tom Stoviak, Gregg Peters, A. Barrett Worland, Abbott Hayes, Martin Schiff, Deputy Randolph, Philip Bower, Joseph Michaels",Children of the Living Dead, Released, English,500000.0,1240261.6,US
Annie Hall,04/20/1977 ,78.0,"Comedy, Drama, Romance",New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,"Woody Allen, Alvy Singer, Diane Keaton, Annie Hall, Tony Roberts, Rob, Carol Kane, Allison, Paul Simon, Tony Lacey, Shelley Duvall, Pam, Janet Margolin, Robin, Colleen Dewhurst, Mrs. Hall, Christopher Walken, Duane Hall",Annie Hall, Released, English,4000000.0,38252270.0,US
Prostitution,11/24/2016 ,50.0,"Drama, Romance","Soo-hyeon and Hye-ji are sitting on a pile of debt thanks to their husband and father who ran away in the middle of the night. Tae-san the loan shark demands the money no matter what. He rapes the mother and daughter and requires them to join prostitution. They survive day by day selling themselves until one day, Tae-san suggests a way they can clean slate over one night and that is for the mother and daughter to have the most extreme sex with one man.","Ahn So-hee, Hye-ji, Baek Se-ri, Soo-hyeon, Tae-Hyeon Min, Tae-san, Soo-ho Kang, President, Kim	Beom-jik, Jang-sik", 매춘 2016, Released, Korean,175600000.0,288568132.4,KR
I Give My First Love to You,10/24/2009 ,74.0,"Drama, Comedy, Romance","As a child Takuma is diagnosed with a heart condition that requires care from a cardiologist. He soon becomes friends with his doctors young daughter Mayu while being treated at the hospital. One day Mayu overhears her father saying that Takumas condition is serious enough that he most likely wont live beyond the age of 20. Takuma isn't aware of this himself, however, so at 8-years-old he makes a promise to marry Mayu when they turn 20. Later in life, Takuma becomes aware that he wont be able to keep this promise and he begins distancing himself from Mayu in hopes of protecting her.","Mao Inoue, Mayu Taneda, Masaki Okada, Takuma Kakunouchi, Tetta Sugimoto, Minoru Kakinouchi, Yôko Moriguchi, Ryoko Kakinouchi, Natsuki Harada, Teru Uehara, Keiko Horiuchi, Yoshimi Suzuya, Yuki Terada, Yoko Tamura, Masataka Kubota, Ritsu Sugiyama, Yoshihiko Hosoda, Kou Suzuya", 僕の初恋をキミに捧ぐ, Released, Japanese,108000000.0,715993426.6,JP
Children of the Corn V: Fields of Terror,06/21/1998 ,40.0,"Horror, Thriller",Six college students take a wrong turn and find themselves lost in a strangely deserted rural town... only to discover that this deceptively quiet place hides a murderous cult of children.,"Stacy Galina, Allison, Alexis Arquette, Greg, Eva Mendes, Kir, Greg Vaughan, Tyrus, Angela Jones, Charlotte, Ahmet Zappa, Lazlo, Fred Williamson, Sheriff Skaggs, Dave Buzzotta, Jacob, Olivia Burnette, Lily",Children of the Corn V: Fields of Terror, Released, English,1650000.0,1240261.6,US
Sleeping with the Enemy,03/28/1991 ,65.0,"Drama, Crime, Thriller","A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.","Julia Roberts, Laura Burney / Sara Walters, Patrick Bergin, Martin Burney, Kevin Anderson, Ben Woodward, Kyle Secor, John Fleishman, Tony Abatemarco, Locke, Claudette Nevins, Dr. Rissner, Marita Geraghty, Julie, Nancy Fish, Woman on Bus, Elizabeth Lawrence, Chloe Williams",Sleeping with the Enemy, Released, English,19000000.0,174999005.0,AU
Tiger Running,04/06/2023 ,0.0,Comedy,"""Cheetah"" and ""Teacher Cup"" 2 young men who have very different paths. Destiny brought him into the gambling industry. Online until being seriously attacked ""Teacher Cup"", a young, honest teacher who tries to open a gray capital group “It's impossible to be a hero in clothes. but in doing good deeds and protecting good people.”","Padung Songsang, Cheetah /Teacher tuay, Kunatip Pinpradub, , Nachat Juntapun, , Kanticha Chumma, , Rada Dusayarin, , Dom Petchthamrongchai, , Apiwich Reardon, , Thawat Pornrattanaprasert, , Ruengyos Srisorodsakul, ", เสือเผ่น ๑, Released, Thai,264940000.0,175269998.8,TH
Smokey and the Bandit II,11/28/1980 ,56.0,"Action, Comedy","The Bandit goes on another cross-country run, transporting an elephant from Florida to Texas. And, once again, Sheriff Buford T. Justice is on his tail.","Burt Reynolds, Bandit, Jackie Gleason, Buford T. Justice, Jerry Reed, Cledus Snow, Dom DeLuise, Doc, Paul Williams, Little Enos Burdette, Sally Field, Carrie, Pat McCormick, Big Enos, David Huddleston, John Conn, Mike Henry, Junior",Smokey and the Bandit II, Released, English,17000000.0,66132626.0,AU
Hui Buh und das Hexenschloss,11/03/2022 ,57.0,"Family, Fantasy, Adventure, Comedy",We don't have an overview translated in English. Help us expand our database by adding one.,"Michael Herbig, Hui Buh, Christoph Maria Herbst, König Julius der 111, Rick Kavanian, Charles, Mina Tander, Maria, Nelly Hoffmann, Hexe Ophelia, Veronika Bellová, Eishexe, Leona Skleničková, Diandra, Manou Lubowski, Necronomicon (voice), Raphael Keric, Jaques",Hui Buh und das Hexenschloss, Released, German,205000000.0,592706910.2,DE
A Christmas Story Christmas,11/17/2022 ,66.0,"Family, Comedy, Drama",Ralphie is now all grown up and must deal with Christmas and all that comes with it…as a dad.,"Peter Billingsley, Ralphie Parker, Erinn Hayes, Sandy Parker, Julie Hagerty, Mrs. Parker, Ian Petrella, Randy Parker, Scott Schwartz, Flick, R.D. Robb, Schwartz, Zack Ward, Scut Farkus, River Drosche, Mark Parker, Julianna Layne, Julie Parker",A Christmas Story Christmas, Released, English,56700000.0,401827894.0,US
The Visual Effects of 'Scary Movie 4',08/12/2006 ,43.0,,We don't have an overview translated in English. Help us expand our database by adding one.,,The Visual Effects of 'Scary Movie 4', Released, English,45000000.0,178262620.0,US
Barbershop: The Next Cut,07/28/2016 ,63.0,"Comedy, Drama","To survive harsh economic times, Calvin and Angie have merged the barbershop and beauty salon into one business. The days of male bonding are gone as Eddie and the crew must now contend with sassy female co-workers and spirited clientele. As the battle of the sexes rages on, a different kind of conflict has taken over Chicago. Crime and gangs are on the rise, leaving Calvin worried about the fate of his son. Together, the friends come up with a bold plan to take back their beloved neighborhood.","Ice Cube, Calvin Palmer, Cedric the Entertainer, Eddie, Regina Hall, Angie, Sean Patrick Thomas, Jimmy, Eve Jeffers Cooper, Terri, Nicki Minaj, Draya, Anthony Anderson, J.D., Common, Jabari, Jazsmin Lewis, Jennifer",Barbershop: The Next Cut, Released, English,20000000.0,54404202.0,AU
Pamasahe,12/09/2022 ,64.0,Drama,"A penniless mother, with her infant child, takes on a journey by land and sea to find her husband in Manila. But this trip won't be free for she has to use her body to get to her destination.","Azi Acosta, , Mark Anthony Fernandez, , Felix Roco, , Julio Diaz, , Shirley Fuentes, , AJ Oteyza, , Chad Solano, , Ayesha Aure, , Amor Lapus, ",Pamasahe, Released, Tagalog,80400000.0,411716817.2,PH
Agent Cody Banks 2: Destination London,09/14/2004 ,55.0,"Comedy, Action, Adventure, Family, Romance","With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.","Frankie Muniz, Cody Banks, Anthony Anderson, Derek Bowman, Hannah Spearritt, Emily Sommers, Alfie Allen, Berkhamp on Double Bass, Cynthia Stevenson, Mrs. Banks, Daniel Roebuck, Mr. Banks, Anna Chancellor, Jo Kenworth, Keith Allen, Diaz, James Faulkner, Kenworth",Agent Cody Banks 2: Destination London, Released, English,26000000.0,28703083.0,AU
My Best Friend's Girl,10/09/2008 ,57.0,"Romance, Comedy","When Dustin's girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position.","Dane Cook, Tank, Kate Hudson, Alexis, Jason Biggs, Dustin, Alec Baldwin, Professor Turner, Lizzy Caplan, Ami, Diora Baird, Rachel, Taran Killam, Josh, Riki Lindhome, Hilary, Mini Anden, Lizzy",My Best Friend's Girl, Released, English,20000000.0,34787111.0,AU
The Horse Whisperer,06/23/1998 ,69.0,"Adventure, Drama, Romance",The mother of a severely traumatized daughter enlists the aid of a unique horse trainer to help the girl's equally injured horse.,"Robert Redford, Tom Booker, Kristin Scott Thomas, Annie MacLean, Sam Neill, Robert MacLean, Scarlett Johansson, Grace MacLean, Dianne Wiest, Diane Booker, Chris Cooper, Frank Booker, Cherry Jones, Liz Hammond, Ty Hillman, Joe Booker, Kate Bosworth, Judith",The Horse Whisperer, Released, English,60000000.0,186883563.0,AU
Madres,10/08/2021 ,60.0,Horror,"A Mexican-American couple expecting their first child relocate to a migrant farming community in 1970's California. When the wife begins to experience strange symptoms and terrifying visions, she tries to determine if it's related to a legendary curse or something more nefarious.","Ariana Guerra, Diana, Tenoch Huerta Mejía, Beto, Elpidia Carrillo, Anita, Robert Larriviere, Dr. Bell, Kerry Cahill, Nurse Carol, Jason Bayle, Dr. Nelson, Jennifer Patino, Veronica, Ashleigh Lewis, Nurse Molly, Evelyn Gonzalez, Marisol",Madres, Released, English,146740000.0,301123555.2,US
iBoy,01/27/2017 ,60.0,"Action, Science Fiction","After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.","Bill Milner, Tom Harvey, Maisie Williams, Lucy Walker, Rory Kinnear, Ellman, Miranda Richardson, Nancy 'Nan' Harvey, Jordan Bolger, Danny, Charley Palmer Rothwell, Eugene, Helen Daniels, Kelly, Aymen Hamdouchi, Cutz, Christopher Colquhoun, Dr. Bale",iBoy, Released, English,1500000.0,23533154.4,GB
Dope,06/19/2015 ,71.0,"Crime, Drama, Comedy","Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.","Shameik Moore, Malcolm Adekanbi, Kiersey Clemons, Cassandra 'Diggy' Andrews, Tony Revolori, James 'Jib' Caldones, Zoë Kravitz, Nakia, Chanel Iman, Lily Jacoby, Rick Fox, Councilman Blackmon, A$AP Rocky, Dom, Blake Anderson, Will, Quincy Brown, Jaleel",Dope, Released, English,7000000.0,18190831.0,AU
Out of Sight,06/26/1998 ,67.0,"Romance, Comedy, Crime","Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.","George Clooney, Jack Foley, Jennifer Lopez, Karen Sisco, Ving Rhames, Buddy Bragg, Don Cheadle, Maurice 'Snoopy' Miller, Steve Zahn, Glenn Michaels, Dennis Farina, Marshall Sisco, Catherine Keener, Adele Delisi, Isaiah Washington, Kenneth, Albert Brooks, Richard Ripley",Out of Sight, Released, English,48000000.0,77562568.0,US
White Noise,04/21/2005 ,56.0,"Drama, Horror, Thriller","An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions.","Michael Keaton, Jonathan Rivers, Chandra West, Anna Rivers, Deborah Kara Unger, Sarah Tate, Ian McNeice, Raymond Price, Keegan Connor Tracy, Mirabelle Keegan, Sarah Strange, Jane, Nicholas Elia, Mike Rivers, Mike Dopud, Detective Smits, Marsha Regis, Police Woman",White Noise, Released, English,10000000.0,92094360.0,AU
The Gold Rush,10/01/1976 ,80.0,"Adventure, Comedy, Drama",A gold prospector in Alaska struggles to survive the elements and win the heart of a dance hall girl.,"Charlie Chaplin, The Lone Prospector, Georgia Hale, Georgia, Mack Swain, Big Jim McKay, Tom Murray, Black Larsen, Henry Bergman, Hank Curtis, Malcolm Waite, Jack Cameron, Harry Arras, Man in Dance Hall (uncredited), James Dime, Man in Dance Hall (uncredited), Charles Force, Man in Dance Hall (uncredited)",The Gold Rush, Released, English,923000.0,4000000.0,AU
Winnie the Pooh: A Valentine for You,02/12/1999 ,65.0,"Animation, Family","After Pooh, Piglet, Tigger, and Rabbit see Christopher Robin making a valentine for -- gasp! -- a girl, they find he's been bitten by a ""Smitten"" and is lovesick! Worried that he'll no longer have time for them, and hoping a second bite from the love bug will cure him, they set out on a wild adventure to capture the Smitten. This wonderful story, filled with magic and whimsy, and sweetened with three new songs, reminds us all that the heart is big and always has plenty of room for friends -- old and new.","Jerome Beidler, Roo (voice), Brady Bluhm, Christopher Robin (voice), Peter Cullen, Eeyore (voice), Jim Cummings, Winnie the Pooh / Tigger (singing voice), John Fiedler, Piglet (voice), Michael Gough, Gopher (voice), Steven Schachter, Piglet (singing voice), Andre Stojka, Owl (voice), Ken Sansom, Rabbit (voice)",Winnie the Pooh: A Valentine for You, Released, English,147000000.0,790320116.8,US
Return to Space,04/07/2022 ,65.0,Documentary,The inspirational rise of SpaceX as well as Elon Musk's two-decade effort to resurrect America’s space travel ambitions.,"Elon Musk, Self, Douglas Hurley, Self, Robert Behnken, Self, James Bridenstine, Self, Tim Dodd, Self, Hans-Jörg Koenigsmann, Self, Gwynne Shotwell, Self, Lars Blackmore, Self, Megan McArthur, Self",Return to Space, Released, English,38600000.0,542233172.2,US
Unlocked,10/01/2020 ,62.0,"Action, Thriller","After failing to apprehend the terrorist behind a Paris attack that claimed dozens of lives, CIA agent Alice Racine is forced to live in London as a caseworker. Her mentor unexpectedly calls her back into action when the CIA discovers that another attack is imminent. Alice soon learns that the classified information she's uncovered has been compromised...","Noomi Rapace, Alice Racine, Orlando Bloom, Jack Alcott, Michael Douglas, Eric Lasch, John Malkovich, Bob Hunter, Toni Collette, Emily Knowles, Matthew Marsh, Frank Sutter, Makram J. Khoury, Yazid Khaleel, Brian Caspe, Ed Romley, Philip Brodie, Wilson",Unlocked, Released, English,38200000.0,319040588.8,AU
Mickey's Magical Christmas: Snowed in at the House of Mouse,11/06/2001 ,69.0,"Animation, Family, Comedy","When a huge snowstorm leaves everyone stranded, Mickey and all of his guests at the House of Mouse, including Pooh, Belle, Snow White, Cinderella, Ariel and many more of his old and new friends, break out the cookies and hot chocolate to help Donald mend his tattered Christmas spirit.","Wayne Allwine, Mickey Mouse, Tony Anselmo, Donald Duck / Huey / Dewey / Louie, Carlos Alazraqui, Panchito, Jeff Bennett, Mr. Jollyland, Jodi Benson, Ariel, Robby Benson, Beast, Corey Burton, Ludwig Von Drake / Mad Hatter / Grumpy / Gus / Captain Hook, Pat Carroll, Ursula (voice), John Cleese, Narrator (segment 'The Nutcracker')",Mickey's Magical Christmas: Snowed in at the House of Mouse, Released, English,116400000.0,187299322.0,US
Executive Decision,04/25/1996 ,63.0,"Action, Adventure, Drama, Thriller","Terrorists hijack a 747 inbound to Washington D.C., demanding the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.","Kurt Russell, David Grant, Steven Seagal, Lt. Colonel Austin Travis, Halle Berry, Jean, John Leguizamo, Rat, Oliver Platt, Cahill, Joe Morton, Cappy, David Suchet, Nagi Hassan, BD Wong, Louie, Len Cariou, Secretary of Defense Charles White",Executive Decision, Released, English,55000000.0,122079192.0,AU
The Phantom,09/26/1996 ,52.0,"Adventure, Action",The 21st successor to the role of Bengalla's resident superhero must travel to New York to prevent a rich madman from obtaining three magic skulls that would give him the secret to ultimate power.,"Billy Zane, The Phantom / Kit Walker, Kristy Swanson, Diana Palmer, Treat Williams, Xander Drax, Catherine Zeta-Jones, Sala, James Remar, Quill, Cary-Hiroyuki Tagawa, The Great Kabai Sengh, Bill Smitrovich, Uncle Dave Palmer, Casey Siemaszko, Morgan, David Proval, Charlie Zephro",The Phantom, Released, English,45000000.0,17220599.0,AU
The Lair of the White Worm,08/20/2021 ,59.0,"Comedy, Fantasy, Horror","When an archaeologist uncovers a strange skull in a foreign land, the residents of a nearby town begin to disappear, leading to further inexplicable occurrences.","Amanda Donohoe, Lady Sylvia Marsh, Hugh Grant, Lord James D'Ampton, Catherine Oxenberg, Eve Trent, Peter Capaldi, Angus Flint, Sammi Davis, Mary Trent, Stratford Johns, Peters, Paul Brooke, P.C. Erny, Imogen Claire, Dorothy Trent, Chris Pitt, Kevin",The Lair of the White Worm, Released, English,2500000.0,1189315.0,AU
A Private War,03/12/2019 ,68.0,"Drama, War","One of the most celebrated war correspondents of our time, Marie Colvin is an utterly fearless and rebellious spirit, driven to the frontlines of conflicts across the globe to give voice to the voiceless.","Rosamund Pike, Marie Colvin, Jamie Dornan, Paul Conroy, Tom Hollander, Sean Ryan, Stanley Tucci, Tony Shaw, Corey Johnson, Norm Coburn, Greg Wise, Professor David Irens, Faye Marsay, Kate Richardson, Nikki Amuka-Bird, Rita Williams, Alexandra Moen, Zoe",A Private War, Released, English,140040000.0,526730825.6,AU
The Wizards Return: Alex vs. Alex,03/15/2013 ,69.0,"Family, Comedy, TV Movie, Fantasy","While visiting Italy with her family, a young wizard accidentally creates an evil version of herself.","Selena Gomez, Alex Russo, Jake T. Austin, Max Russo, Jennifer Stone, Harper Finkle, Maria Canals-Barrera, Theresa Russo, David DeLuise, Jerry Russo, Gregg Sulkin, Mason Greybeck, Beau Mirchoff, Dominic",The Wizards Return: Alex vs. Alex, Released, English,122000000.0,677272491.4,US
Cypher,08/14/2003 ,67.0,"Thriller, Science Fiction","An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.","Jeremy Northam, Morgan Sullivan, Lucy Liu, Rita Foster, Nigel Bennett, Finster, Timothy Webber, Callaway, David Hewlett, Virgil C. Dunn, Kari Matchett, Diane, Kristina Nicoll, Amy, Joseph Scoren, Digicorp Technician #1, Stephen Brown, Digicorp Technician #2",Cypher, Released, English,7500000.0,898365.0,AU
Dangerous Liaisons,03/10/1989 ,72.0,"Drama, Romance","In 18th century France, Marquise de Merteuil asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don’t go as planned.","Glenn Close, Marquise Isabelle de Merteuil, John Malkovich, Vicomte Sébastien de Valmont, Michelle Pfeiffer, Madame Marie de Tourvel, Swoosie Kurtz, Madame de Volanges, Keanu Reeves, Le Chevalier Raphael Danceny, Mildred Natwick, Madame de Rosemonde, Uma Thurman, Cécile de Volanges, Peter Capaldi, Azolan, Joe Sheridan, Georges",Dangerous Liaisons, Released, English,24200000.0,10447579.0,GB
Dangerous Liaisons,03/10/1989 ,72.0,"Drama, Romance","In 18th century France, Marquise de Merteuil asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don’t go as planned.","Glenn Close, Marquise Isabelle de Merteuil, John Malkovich, Vicomte Sébastien de Valmont, Michelle Pfeiffer, Madame Marie de Tourvel, Swoosie Kurtz, Madame de Volanges, Keanu Reeves, Le Chevalier Raphael Danceny, Mildred Natwick, Madame de Rosemonde, Uma Thurman, Cécile de Volanges, Peter Capaldi, Azolan, Joe Sheridan, Georges",Dangerous Liaisons, Released, English,14000000.0,34700000.0,GB
LEGO® Scooby-Doo! Blowout Beach Bash,07/11/2017 ,74.0,"Animation, Comedy, Family, Mystery","Mystery, Inc. heads to Blowout Beach for a real swinging beach party when the Ghost Pirates threaten to harsh the good vibes.","Natalie Lander, Krissy Holdout (voice), Kate Micucci, Velma Dinkley (voice), Matthew Lillard, Shaggy Rogers (voice), Grey DeLisle, Daphne Blake (voice), Iqbal Theba, Dr. Najib (voice), Frank Welker, Scooby-Doo / Fred Jones (voice), Kate Higgins, Brenda (voice), Hynden Walch, Mitzi Capaletto (voice), Jeff Bennett, Deputy / Museum Guide (voice)",LEGO® Scooby-Doo! Blowout Beach Bash, Released, English,114600000.0,316508149.8,US
Marvel One-Shot: Agent Carter,09/03/2013 ,73.0,"Action, Adventure, Science Fiction, Fantasy","The film takes place one year after the events of Captain America: The First Avenger, in which Agent Carter, a member of the Strategic Scientific Reserve, is in search of the mysterious Zodiac.","Hayley Atwell, Peggy Carter, Bradley Whitford, John Flynn, Dominic Cooper, Howard Stark, Neal McDonough, Timothy 'Dum Dum' Dugan, Chris Evans, Steve Rogers / Captain America (archive footage), Shane Black, Disembodied Voice (voice), Greg Haines, Agent Johnson, Jon Barinholtz, Analyst, Tim Trobec, Hefty Guard",Marvel One-Shot: Agent Carter, Released, English,135000000.0,616914789.8,US
The Shepherd: Border Patrol,03/04/2008 ,60.0,"Action, Crime, Thriller",A Texas cop battles ex-navy seals who are trying to traffic drugs from Mexico into the USA.,"Jean-Claude Van Damme, Jack Robideaux, Bianca Bree, Kassie Robideaux, Phil McKee, Jed, Scott Adkins, Karp, Miles Anderson, Arthur Pennigton, Todd Jensen, Wray, Andrée Bernard, Lexxi, Gary McDonald, Billy Pawnell, Stephen Lord, Benjamin Meyers",The Shepherd: Border Patrol, Released, English,8500000.0,41221919.2,US
The Time Machine,08/17/1960 ,74.0,"Thriller, Adventure, Fantasy, Science Fiction, Romance",A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,"Rod Taylor, H. George Wells, Alan Young, David Filby / James Filby, Yvette Mimieux, Weena, Sebastian Cabot, Dr. Philip Hilyer, Tom Helmore, Anthony Bridewell, Whit Bissell, Walter Kemp, Doris Lloyd, Mrs. Watchett, Bob Barran, Eloi Man (uncredited), Paul Frees, Talking Rings (voice) (uncredited)",The Time Machine, Released, English,80000000.0,98983590.0,AU
Stay,11/03/2005 ,66.0,"Mystery, Thriller, Drama","Psychiatrist Sam Foster has a new patient, Henry Letham, who claims to be suicidal. In trying to diagnose him, Sam visits Henry's prior therapist and also finds Henry's mother -- even though Henry has said that he murdered both of his parents. As reality starts to contradict fact, Sam spirals into an unstable mental state. Then he finds a clue as to how and when Henry may try to kill himself, and races to try to stop him.","Ewan McGregor, Sam Foster, Ryan Gosling, Henry Letham, Naomi Watts, Lila Culpepper, Kate Burton, Mrs. Letham, Elizabeth Reaser, Athena, Bob Hoskins, Dr. Leon Patterson, Janeane Garofalo, Dr. Beth Levy, BD Wong, Dr. Bradley Ren, John Tormey, Custodian / Piano Mover #1",Stay, Released, English,50000000.0,8342132.0,AU
